sku,store,date,sales
4444,1232,1/6/2019,7
4444,1232,1/13/2019,1
4444,1232,1/20/2019,12
4444,1232,1/27/2019,1
4444,1232,2/3/2019,1
4444,1232,2/10/2019,10
4444,1232,2/17/2019,13
4444,1232,2/24/2019,13
4444,1232,3/3/2019,7
4444,1232,3/10/2019,8
4444,1232,3/17/2019,8
4444,1232,3/24/2019,27
4444,1232,3/31/2019,4
4444,1232,4/7/2019,2
4444,1232,4/14/2019,3
4444,1232,4/21/2019,3
4444,1232,4/28/2019,5
4444,1232,5/5/2019,4
4444,1232,5/12/2019,8
4444,1232,5/19/2019,3
4444,1232,5/26/2019,13
4444,1232,6/2/2019,18
4444,1232,6/9/2019,6
4444,1232,6/16/2019,5
4444,1232,6/23/2019,1
4444,1232,6/30/2019,4
4444,1232,7/7/2019,5
4444,1232,7/14/2019,4
4444,1232,7/21/2019,11
4444,1232,7/28/2019,14
4444,1232,8/4/2019,4
4444,1232,8/11/2019,8
4444,1232,8/18/2019,7
4444,1232,8/25/2019,0
4444,1232,9/1/2019,7
4444,1232,9/8/2019,5
4444,1232,9/15/2019,2
4444,1232,9/22/2019,7
4444,1232,9/29/2019,4
4444,1232,10/6/2019,4
4444,1232,10/13/2019,5
4444,1232,10/20/2019,11
4444,1232,10/27/2019,3
4444,1232,11/3/2019,8
4444,1232,11/10/2019,5
4444,1232,11/17/2019,8
4444,1232,11/24/2019,13
4444,1232,12/1/2019,4
4444,1232,12/8/2019,4
4444,1232,12/15/2019,5
4444,1232,12/22/2019,9
4444,1232,12/29/2019,5
4444,1233,1/6/2019,1
4444,1233,1/13/2019,13
4444,1233,1/20/2019,0
4444,1233,1/27/2019,7
4444,1233,2/3/2019,2
4444,1233,2/10/2019,8
4444,1233,2/17/2019,2
4444,1233,2/24/2019,7
4444,1233,3/3/2019,10
4444,1233,3/10/2019,1
4444,1233,3/17/2019,3
4444,1233,3/24/2019,17
4444,1233,3/31/2019,13
4444,1233,4/7/2019,4
4444,1233,4/14/2019,5
4444,1233,4/21/2019,4
4444,1233,4/28/2019,0
4444,1233,5/5/2019,1
4444,1233,5/12/2019,5
4444,1233,5/19/2019,5
4444,1233,5/26/2019,3
4444,1233,6/2/2019,2
4444,1233,6/9/2019,16
4444,1233,6/16/2019,3
4444,1233,6/23/2019,8
4444,1233,6/30/2019,3
4444,1233,7/7/2019,7
4444,1233,7/14/2019,12
4444,1233,7/21/2019,22
4444,1233,7/28/2019,3
4444,1233,8/4/2019,12
4444,1233,8/11/2019,15
4444,1233,8/18/2019,3
4444,1233,8/25/2019,5
4444,1233,9/1/2019,6
4444,1233,9/8/2019,14
4444,1233,9/15/2019,9
4444,1233,9/22/2019,7
4444,1233,9/29/2019,0
4444,1233,10/6/2019,9
4444,1233,10/13/2019,8
4444,1233,10/20/2019,23
4444,1233,10/27/2019,5
4444,1233,11/3/2019,4
4444,1233,11/10/2019,5
4444,1233,11/17/2019,4
4444,1233,11/24/2019,4
4444,1233,12/1/2019,4
4444,1233,12/8/2019,3
4444,1233,12/15/2019,9
4444,1233,12/22/2019,15
4444,1233,12/29/2019,2
4444,1234,1/6/2019,14
4444,1234,1/13/2019,7
4444,1234,1/20/2019,5
4444,1234,1/27/2019,5
4444,1234,2/3/2019,7
4444,1234,2/10/2019,3
4444,1234,2/17/2019,4
4444,1234,2/24/2019,8
4444,1234,3/3/2019,22
4444,1234,3/10/2019,20
4444,1234,3/17/2019,2
4444,1234,3/24/2019,3
4444,1234,3/31/2019,13
4444,1234,4/7/2019,24
4444,1234,4/14/2019,3
4444,1234,4/21/2019,11
4444,1234,4/28/2019,7
4444,1234,5/5/2019,8
4444,1234,5/12/2019,6
4444,1234,5/19/2019,1
4444,1234,5/26/2019,3
4444,1234,6/2/2019,22
4444,1234,6/9/2019,6
4444,1234,6/16/2019,9
4444,1234,6/23/2019,1
4444,1234,6/30/2019,5
4444,1234,7/7/2019,2
4444,1234,7/14/2019,3
4444,1234,7/21/2019,9
4444,1234,7/28/2019,6
4444,1234,8/4/2019,1
4444,1234,8/11/2019,11
4444,1234,8/18/2019,15
4444,1234,8/25/2019,2
4444,1234,9/1/2019,2
4444,1234,9/8/2019,2
4444,1234,9/15/2019,6
4444,1234,9/22/2019,1
4444,1234,9/29/2019,7
4444,1234,10/6/2019,6
4444,1234,10/13/2019,6
4444,1234,10/20/2019,10
4444,1234,10/27/2019,8
4444,1234,11/3/2019,7
4444,1234,11/10/2019,24
4444,1234,11/17/2019,2
4444,1234,11/24/2019,3
4444,1234,12/1/2019,30
4444,1234,12/8/2019,8
4444,1234,12/15/2019,14
4444,1234,12/22/2019,8
4444,1234,12/29/2019,12
4444,1235,1/6/2019,6
4444,1235,1/13/2019,3
4444,1235,1/20/2019,15
4444,1235,1/27/2019,7
4444,1235,2/3/2019,7
4444,1235,2/10/2019,1
4444,1235,2/17/2019,6
4444,1235,2/24/2019,11
4444,1235,3/3/2019,2
4444,1235,3/10/2019,12
4444,1235,3/17/2019,4
4444,1235,3/24/2019,7
4444,1235,3/31/2019,3
4444,1235,4/7/2019,14
4444,1235,4/14/2019,1
4444,1235,4/21/2019,33
4444,1235,4/28/2019,4
4444,1235,5/5/2019,0
4444,1235,5/12/2019,4
4444,1235,5/19/2019,8
4444,1235,5/26/2019,7
4444,1235,6/2/2019,11
4444,1235,6/9/2019,3
4444,1235,6/16/2019,15
4444,1235,6/23/2019,6
4444,1235,6/30/2019,6
4444,1235,7/7/2019,6
4444,1235,7/14/2019,5
4444,1235,7/21/2019,5
4444,1235,7/28/2019,4
4444,1235,8/4/2019,5
4444,1235,8/11/2019,8
4444,1235,8/18/2019,2
4444,1235,8/25/2019,2
4444,1235,9/1/2019,17
4444,1235,9/8/2019,13
4444,1235,9/15/2019,5
4444,1235,9/22/2019,1
4444,1235,9/29/2019,11
4444,1235,10/6/2019,4
4444,1235,10/13/2019,7
4444,1235,10/20/2019,4
4444,1235,10/27/2019,14
4444,1235,11/3/2019,6
4444,1235,11/10/2019,1
4444,1235,11/17/2019,1
4444,1235,11/24/2019,7
4444,1235,12/1/2019,3
4444,1235,12/8/2019,1
4444,1235,12/15/2019,5
4444,1235,12/22/2019,6
4444,1235,12/29/2019,10
4444,1236,1/6/2019,7
4444,1236,1/13/2019,9
4444,1236,1/20/2019,10
4444,1236,1/27/2019,32
4444,1236,2/3/2019,10
4444,1236,2/10/2019,6
4444,1236,2/17/2019,6
4444,1236,2/24/2019,8
4444,1236,3/3/2019,2
4444,1236,3/10/2019,4
4444,1236,3/17/2019,3
4444,1236,3/24/2019,3
4444,1236,3/31/2019,6
4444,1236,4/7/2019,6
4444,1236,4/14/2019,10
4444,1236,4/21/2019,2
4444,1236,4/28/2019,15
4444,1236,5/5/2019,9
4444,1236,5/12/2019,3
4444,1236,5/19/2019,6
4444,1236,5/26/2019,2
4444,1236,6/2/2019,16
4444,1236,6/9/2019,3
4444,1236,6/16/2019,3
4444,1236,6/23/2019,7
4444,1236,6/30/2019,6
4444,1236,7/7/2019,23
4444,1236,7/14/2019,4
4444,1236,7/21/2019,2
4444,1236,7/28/2019,8
4444,1236,8/4/2019,11
4444,1236,8/11/2019,17
4444,1236,8/18/2019,20
4444,1236,8/25/2019,12
4444,1236,9/1/2019,2
4444,1236,9/8/2019,8
4444,1236,9/15/2019,6
4444,1236,9/22/2019,3
4444,1236,9/29/2019,3
4444,1236,10/6/2019,6
4444,1236,10/13/2019,15
4444,1236,10/20/2019,10
4444,1236,10/27/2019,0
4444,1236,11/3/2019,3
4444,1236,11/10/2019,11
4444,1236,11/17/2019,16
4444,1236,11/24/2019,6
4444,1236,12/1/2019,4
4444,1236,12/8/2019,3
4444,1236,12/15/2019,23
4444,1236,12/22/2019,6
4444,1236,12/29/2019,11
4444,1237,1/6/2019,5
4444,1237,1/13/2019,6
4444,1237,1/20/2019,23
4444,1237,1/27/2019,3
4444,1237,2/3/2019,5
4444,1237,2/10/2019,5
4444,1237,2/17/2019,4
4444,1237,2/24/2019,1
4444,1237,3/3/2019,10
4444,1237,3/10/2019,11
4444,1237,3/17/2019,9
4444,1237,3/24/2019,5
4444,1237,3/31/2019,6
4444,1237,4/7/2019,9
4444,1237,4/14/2019,3
4444,1237,4/21/2019,7
4444,1237,4/28/2019,1
4444,1237,5/5/2019,9
4444,1237,5/12/2019,1
4444,1237,5/19/2019,24
4444,1237,5/26/2019,9
4444,1237,6/2/2019,10
4444,1237,6/9/2019,11
4444,1237,6/16/2019,13
4444,1237,6/23/2019,1
4444,1237,6/30/2019,8
4444,1237,7/7/2019,5
4444,1237,7/14/2019,18
4444,1237,7/21/2019,12
4444,1237,7/28/2019,6
4444,1237,8/4/2019,1
4444,1237,8/11/2019,1
4444,1237,8/18/2019,8
4444,1237,8/25/2019,8
4444,1237,9/1/2019,14
4444,1237,9/8/2019,9
4444,1237,9/15/2019,5
4444,1237,9/22/2019,3
4444,1237,9/29/2019,7
4444,1237,10/6/2019,5
4444,1237,10/13/2019,1
4444,1237,10/20/2019,3
4444,1237,10/27/2019,10
4444,1237,11/3/2019,4
4444,1237,11/10/2019,6
4444,1237,11/17/2019,3
4444,1237,11/24/2019,6
4444,1237,12/1/2019,8
4444,1237,12/8/2019,6
4444,1237,12/15/2019,11
4444,1237,12/22/2019,2
4444,1237,12/29/2019,1
4444,1238,1/6/2019,11
4444,1238,1/13/2019,6
4444,1238,1/20/2019,4
4444,1238,1/27/2019,2
4444,1238,2/3/2019,12
4444,1238,2/10/2019,1
4444,1238,2/17/2019,4
4444,1238,2/24/2019,2
4444,1238,3/3/2019,10
4444,1238,3/10/2019,1
4444,1238,3/17/2019,1
4444,1238,3/24/2019,7
4444,1238,3/31/2019,3
4444,1238,4/7/2019,5
4444,1238,4/14/2019,4
4444,1238,4/21/2019,5
4444,1238,4/28/2019,3
4444,1238,5/5/2019,3
4444,1238,5/12/2019,11
4444,1238,5/19/2019,4
4444,1238,5/26/2019,4
4444,1238,6/2/2019,19
4444,1238,6/9/2019,7
4444,1238,6/16/2019,6
4444,1238,6/23/2019,6
4444,1238,6/30/2019,12
4444,1238,7/7/2019,16
4444,1238,7/14/2019,11
4444,1238,7/21/2019,4
4444,1238,7/28/2019,2
4444,1238,8/4/2019,3
4444,1238,8/11/2019,2
4444,1238,8/18/2019,6
4444,1238,8/25/2019,9
4444,1238,9/1/2019,11
4444,1238,9/8/2019,15
4444,1238,9/15/2019,12
4444,1238,9/22/2019,4
4444,1238,9/29/2019,2
4444,1238,10/6/2019,3
4444,1238,10/13/2019,20
4444,1238,10/20/2019,7
4444,1238,10/27/2019,3
4444,1238,11/3/2019,5
4444,1238,11/10/2019,6
4444,1238,11/17/2019,3
4444,1238,11/24/2019,2
4444,1238,12/1/2019,5
4444,1238,12/8/2019,9
4444,1238,12/15/2019,9
4444,1238,12/22/2019,4
4444,1238,12/29/2019,23
4444,1239,1/6/2019,8
4444,1239,1/13/2019,2
4444,1239,1/20/2019,3
4444,1239,1/27/2019,9
4444,1239,2/3/2019,9
4444,1239,2/10/2019,5
4444,1239,2/17/2019,7
4444,1239,2/24/2019,8
4444,1239,3/3/2019,5
4444,1239,3/10/2019,15
4444,1239,3/17/2019,2
4444,1239,3/24/2019,6
4444,1239,3/31/2019,2
4444,1239,4/7/2019,14
4444,1239,4/14/2019,3
4444,1239,4/21/2019,1
4444,1239,4/28/2019,14
4444,1239,5/5/2019,9
4444,1239,5/12/2019,7
4444,1239,5/19/2019,6
4444,1239,5/26/2019,4
4444,1239,6/2/2019,5
4444,1239,6/9/2019,4
4444,1239,6/16/2019,2
4444,1239,6/23/2019,8
4444,1239,6/30/2019,8
4444,1239,7/7/2019,5
4444,1239,7/14/2019,3
4444,1239,7/21/2019,24
4444,1239,7/28/2019,3
4444,1239,8/4/2019,3
4444,1239,8/11/2019,8
4444,1239,8/18/2019,20
4444,1239,8/25/2019,6
4444,1239,9/1/2019,4
4444,1239,9/8/2019,4
4444,1239,9/15/2019,3
4444,1239,9/22/2019,7
4444,1239,9/29/2019,11
4444,1239,10/6/2019,4
4444,1239,10/13/2019,12
4444,1239,10/20/2019,1
4444,1239,10/27/2019,5
4444,1239,11/3/2019,11
4444,1239,11/10/2019,4
4444,1239,11/17/2019,1
4444,1239,11/24/2019,6
4444,1239,12/1/2019,9
4444,1239,12/8/2019,5
4444,1239,12/15/2019,5
4444,1239,12/22/2019,5
4444,1239,12/29/2019,3
4444,1240,1/6/2019,3
4444,1240,1/13/2019,4
4444,1240,1/20/2019,14
4444,1240,1/27/2019,2
4444,1240,2/3/2019,14
4444,1240,2/10/2019,2
4444,1240,2/17/2019,3
4444,1240,2/24/2019,5
4444,1240,3/3/2019,9
4444,1240,3/10/2019,8
4444,1240,3/17/2019,3
4444,1240,3/24/2019,2
4444,1240,3/31/2019,21
4444,1240,4/7/2019,27
4444,1240,4/14/2019,3
4444,1240,4/21/2019,7
4444,1240,4/28/2019,2
4444,1240,5/5/2019,10
4444,1240,5/12/2019,23
4444,1240,5/19/2019,5
4444,1240,5/26/2019,7
4444,1240,6/2/2019,12
4444,1240,6/9/2019,9
4444,1240,6/16/2019,8
4444,1240,6/23/2019,16
4444,1240,6/30/2019,4
4444,1240,7/7/2019,5
4444,1240,7/14/2019,3
4444,1240,7/21/2019,15
4444,1240,7/28/2019,6
4444,1240,8/4/2019,2
4444,1240,8/11/2019,2
4444,1240,8/18/2019,6
4444,1240,8/25/2019,12
4444,1240,9/1/2019,6
4444,1240,9/8/2019,8
4444,1240,9/15/2019,8
4444,1240,9/22/2019,6
4444,1240,9/29/2019,3
4444,1240,10/6/2019,5
4444,1240,10/13/2019,10
4444,1240,10/20/2019,8
4444,1240,10/27/2019,7
4444,1240,11/3/2019,18
4444,1240,11/10/2019,1
4444,1240,11/17/2019,20
4444,1240,11/24/2019,2
4444,1240,12/1/2019,18
4444,1240,12/8/2019,11
4444,1240,12/15/2019,10
4444,1240,12/22/2019,3
4444,1240,12/29/2019,2
4444,1241,1/6/2019,8
4444,1241,1/13/2019,11
4444,1241,1/20/2019,2
4444,1241,1/27/2019,11
4444,1241,2/3/2019,2
4444,1241,2/10/2019,15
4444,1241,2/17/2019,1
4444,1241,2/24/2019,17
4444,1241,3/3/2019,6
4444,1241,3/10/2019,1
4444,1241,3/17/2019,2
4444,1241,3/24/2019,8
4444,1241,3/31/2019,0
4444,1241,4/7/2019,7
4444,1241,4/14/2019,21
4444,1241,4/21/2019,5
4444,1241,4/28/2019,3
4444,1241,5/5/2019,4
4444,1241,5/12/2019,25
4444,1241,5/19/2019,1
4444,1241,5/26/2019,7
4444,1241,6/2/2019,15
4444,1241,6/9/2019,6
4444,1241,6/16/2019,9
4444,1241,6/23/2019,2
4444,1241,6/30/2019,13
4444,1241,7/7/2019,6
4444,1241,7/14/2019,7
4444,1241,7/21/2019,4
4444,1241,7/28/2019,8
4444,1241,8/4/2019,10
4444,1241,8/11/2019,1
4444,1241,8/18/2019,25
4444,1241,8/25/2019,3
4444,1241,9/1/2019,4
4444,1241,9/8/2019,2
4444,1241,9/15/2019,5
4444,1241,9/22/2019,3
4444,1241,9/29/2019,2
4444,1241,10/6/2019,2
4444,1241,10/13/2019,7
4444,1241,10/20/2019,8
4444,1241,10/27/2019,2
4444,1241,11/3/2019,13
4444,1241,11/10/2019,5
4444,1241,11/17/2019,5
4444,1241,11/24/2019,6
4444,1241,12/1/2019,2
4444,1241,12/8/2019,2
4444,1241,12/15/2019,2
4444,1241,12/22/2019,3
4444,1241,12/29/2019,6
4444,1242,1/6/2019,21
4444,1242,1/13/2019,2
4444,1242,1/20/2019,4
4444,1242,1/27/2019,4
4444,1242,2/3/2019,2
4444,1242,2/10/2019,4
4444,1242,2/17/2019,4
4444,1242,2/24/2019,13
4444,1242,3/3/2019,2
4444,1242,3/10/2019,6
4444,1242,3/17/2019,1
4444,1242,3/24/2019,4
4444,1242,3/31/2019,2
4444,1242,4/7/2019,1
4444,1242,4/14/2019,6
4444,1242,4/21/2019,15
4444,1242,4/28/2019,27
4444,1242,5/5/2019,5
4444,1242,5/12/2019,3
4444,1242,5/19/2019,7
4444,1242,5/26/2019,13
4444,1242,6/2/2019,5
4444,1242,6/9/2019,6
4444,1242,6/16/2019,1
4444,1242,6/23/2019,1
4444,1242,6/30/2019,10
4444,1242,7/7/2019,11
4444,1242,7/14/2019,2
4444,1242,7/21/2019,5
4444,1242,7/28/2019,3
4444,1242,8/4/2019,3
4444,1242,8/11/2019,1
4444,1242,8/18/2019,1
4444,1242,8/25/2019,2
4444,1242,9/1/2019,15
4444,1242,9/8/2019,11
4444,1242,9/15/2019,18
4444,1242,9/22/2019,15
4444,1242,9/29/2019,6
4444,1242,10/6/2019,5
4444,1242,10/13/2019,10
4444,1242,10/20/2019,5
4444,1242,10/27/2019,5
4444,1242,11/3/2019,3
4444,1242,11/10/2019,7
4444,1242,11/17/2019,1
4444,1242,11/24/2019,2
4444,1242,12/1/2019,5
4444,1242,12/8/2019,8
4444,1242,12/15/2019,7
4444,1242,12/22/2019,2
4444,1242,12/29/2019,6
4444,1243,1/6/2019,2
4444,1243,1/13/2019,8
4444,1243,1/20/2019,5
4444,1243,1/27/2019,9
4444,1243,2/3/2019,23
4444,1243,2/10/2019,2
4444,1243,2/17/2019,7
4444,1243,2/24/2019,4
4444,1243,3/3/2019,1
4444,1243,3/10/2019,2
4444,1243,3/17/2019,7
4444,1243,3/24/2019,4
4444,1243,3/31/2019,3
4444,1243,4/7/2019,5
4444,1243,4/14/2019,18
4444,1243,4/21/2019,4
4444,1243,4/28/2019,6
4444,1243,5/5/2019,17
4444,1243,5/12/2019,12
4444,1243,5/19/2019,10
4444,1243,5/26/2019,1
4444,1243,6/2/2019,4
4444,1243,6/9/2019,9
4444,1243,6/16/2019,17
4444,1243,6/23/2019,4
4444,1243,6/30/2019,19
4444,1243,7/7/2019,6
4444,1243,7/14/2019,8
4444,1243,7/21/2019,14
4444,1243,7/28/2019,4
4444,1243,8/4/2019,7
4444,1243,8/11/2019,24
4444,1243,8/18/2019,5
4444,1243,8/25/2019,1
4444,1243,9/1/2019,13
4444,1243,9/8/2019,1
4444,1243,9/15/2019,5
4444,1243,9/22/2019,7
4444,1243,9/29/2019,8
4444,1243,10/6/2019,12
4444,1243,10/13/2019,4
4444,1243,10/20/2019,13
4444,1243,10/27/2019,1
4444,1243,11/3/2019,15
4444,1243,11/10/2019,11
4444,1243,11/17/2019,9
4444,1243,11/24/2019,4
4444,1243,12/1/2019,13
4444,1243,12/8/2019,1
4444,1243,12/15/2019,8
4444,1243,12/22/2019,9
4444,1243,12/29/2019,23
4444,1244,1/6/2019,15
4444,1244,1/13/2019,2
4444,1244,1/20/2019,2
4444,1244,1/27/2019,3
4444,1244,2/3/2019,7
4444,1244,2/10/2019,20
4444,1244,2/17/2019,12
4444,1244,2/24/2019,17
4444,1244,3/3/2019,0
4444,1244,3/10/2019,6
4444,1244,3/17/2019,5
4444,1244,3/24/2019,11
4444,1244,3/31/2019,1
4444,1244,4/7/2019,21
4444,1244,4/14/2019,2
4444,1244,4/21/2019,4
4444,1244,4/28/2019,13
4444,1244,5/5/2019,10
4444,1244,5/12/2019,3
4444,1244,5/19/2019,2
4444,1244,5/26/2019,7
4444,1244,6/2/2019,8
4444,1244,6/9/2019,3
4444,1244,6/16/2019,3
4444,1244,6/23/2019,8
4444,1244,6/30/2019,1
4444,1244,7/7/2019,7
4444,1244,7/14/2019,2
4444,1244,7/21/2019,5
4444,1244,7/28/2019,3
4444,1244,8/4/2019,13
4444,1244,8/11/2019,3
4444,1244,8/18/2019,13
4444,1244,8/25/2019,3
4444,1244,9/1/2019,10
4444,1244,9/8/2019,8
4444,1244,9/15/2019,4
4444,1244,9/22/2019,4
4444,1244,9/29/2019,1
4444,1244,10/6/2019,5
4444,1244,10/13/2019,1
4444,1244,10/20/2019,1
4444,1244,10/27/2019,2
4444,1244,11/3/2019,1
4444,1244,11/10/2019,4
4444,1244,11/17/2019,13
4444,1244,11/24/2019,10
4444,1244,12/1/2019,7
4444,1244,12/8/2019,8
4444,1244,12/15/2019,4
4444,1244,12/22/2019,7
4444,1244,12/29/2019,5
4444,1245,1/6/2019,25
4444,1245,1/13/2019,4
4444,1245,1/20/2019,5
4444,1245,1/27/2019,4
4444,1245,2/3/2019,9
4444,1245,2/10/2019,3
4444,1245,2/17/2019,1
4444,1245,2/24/2019,8
4444,1245,3/3/2019,6
4444,1245,3/10/2019,9
4444,1245,3/17/2019,3
4444,1245,3/24/2019,5
4444,1245,3/31/2019,3
4444,1245,4/7/2019,1
4444,1245,4/14/2019,5
4444,1245,4/21/2019,14
4444,1245,4/28/2019,8
4444,1245,5/5/2019,5
4444,1245,5/12/2019,9
4444,1245,5/19/2019,7
4444,1245,5/26/2019,9
4444,1245,6/2/2019,26
4444,1245,6/9/2019,4
4444,1245,6/16/2019,22
4444,1245,6/23/2019,4
4444,1245,6/30/2019,6
4444,1245,7/7/2019,4
4444,1245,7/14/2019,1
4444,1245,7/21/2019,9
4444,1245,7/28/2019,9
4444,1245,8/4/2019,3
4444,1245,8/11/2019,5
4444,1245,8/18/2019,3
4444,1245,8/25/2019,7
4444,1245,9/1/2019,14
4444,1245,9/8/2019,4
4444,1245,9/15/2019,16
4444,1245,9/22/2019,11
4444,1245,9/29/2019,20
4444,1245,10/6/2019,10
4444,1245,10/13/2019,19
4444,1245,10/20/2019,2
4444,1245,10/27/2019,4
4444,1245,11/3/2019,6
4444,1245,11/10/2019,6
4444,1245,11/17/2019,2
4444,1245,11/24/2019,22
4444,1245,12/1/2019,16
4444,1245,12/8/2019,4
4444,1245,12/15/2019,18
4444,1245,12/22/2019,7
4444,1245,12/29/2019,6
4444,1246,1/6/2019,14
4444,1246,1/13/2019,12
4444,1246,1/20/2019,0
4444,1246,1/27/2019,9
4444,1246,2/3/2019,12
4444,1246,2/10/2019,20
4444,1246,2/17/2019,5
4444,1246,2/24/2019,7
4444,1246,3/3/2019,4
4444,1246,3/10/2019,5
4444,1246,3/17/2019,10
4444,1246,3/24/2019,9
4444,1246,3/31/2019,4
4444,1246,4/7/2019,11
4444,1246,4/14/2019,1
4444,1246,4/21/2019,3
4444,1246,4/28/2019,2
4444,1246,5/5/2019,5
4444,1246,5/12/2019,4
4444,1246,5/19/2019,11
4444,1246,5/26/2019,5
4444,1246,6/2/2019,4
4444,1246,6/9/2019,5
4444,1246,6/16/2019,2
4444,1246,6/23/2019,6
4444,1246,6/30/2019,18
4444,1246,7/7/2019,5
4444,1246,7/14/2019,2
4444,1246,7/21/2019,3
4444,1246,7/28/2019,3
4444,1246,8/4/2019,8
4444,1246,8/11/2019,2
4444,1246,8/18/2019,5
4444,1246,8/25/2019,7
4444,1246,9/1/2019,5
4444,1246,9/8/2019,1
4444,1246,9/15/2019,5
4444,1246,9/22/2019,7
4444,1246,9/29/2019,2
4444,1246,10/6/2019,7
4444,1246,10/13/2019,2
4444,1246,10/20/2019,3
4444,1246,10/27/2019,0
4444,1246,11/3/2019,7
4444,1246,11/10/2019,3
4444,1246,11/17/2019,3
4444,1246,11/24/2019,11
4444,1246,12/1/2019,14
4444,1246,12/8/2019,5
4444,1246,12/15/2019,10
4444,1246,12/22/2019,8
4444,1246,12/29/2019,2
4444,1247,1/6/2019,17
4444,1247,1/13/2019,7
4444,1247,1/20/2019,17
4444,1247,1/27/2019,23
4444,1247,2/3/2019,24
4444,1247,2/10/2019,7
4444,1247,2/17/2019,21
4444,1247,2/24/2019,7
4444,1247,3/3/2019,6
4444,1247,3/10/2019,5
4444,1247,3/17/2019,12
4444,1247,3/24/2019,4
4444,1247,3/31/2019,2
4444,1247,4/7/2019,3
4444,1247,4/14/2019,10
4444,1247,4/21/2019,2
4444,1247,4/28/2019,8
4444,1247,5/5/2019,1
4444,1247,5/12/2019,6
4444,1247,5/19/2019,4
4444,1247,5/26/2019,4
4444,1247,6/2/2019,4
4444,1247,6/9/2019,2
4444,1247,6/16/2019,1
4444,1247,6/23/2019,2
4444,1247,6/30/2019,10
4444,1247,7/7/2019,2
4444,1247,7/14/2019,2
4444,1247,7/21/2019,12
4444,1247,7/28/2019,2
4444,1247,8/4/2019,14
4444,1247,8/11/2019,6
4444,1247,8/18/2019,8
4444,1247,8/25/2019,2
4444,1247,9/1/2019,7
4444,1247,9/8/2019,9
4444,1247,9/15/2019,1
4444,1247,9/22/2019,6
4444,1247,9/29/2019,18
4444,1247,10/6/2019,6
4444,1247,10/13/2019,5
4444,1247,10/20/2019,1
4444,1247,10/27/2019,5
4444,1247,11/3/2019,1
4444,1247,11/10/2019,3
4444,1247,11/17/2019,4
4444,1247,11/24/2019,9
4444,1247,12/1/2019,3
4444,1247,12/8/2019,3
4444,1247,12/15/2019,1
4444,1247,12/22/2019,7
4444,1247,12/29/2019,22
4444,1248,1/6/2019,9
4444,1248,1/13/2019,3
4444,1248,1/20/2019,5
4444,1248,1/27/2019,5
4444,1248,2/3/2019,4
4444,1248,2/10/2019,13
4444,1248,2/17/2019,8
4444,1248,2/24/2019,8
4444,1248,3/3/2019,9
4444,1248,3/10/2019,8
4444,1248,3/17/2019,2
4444,1248,3/24/2019,15
4444,1248,3/31/2019,1
4444,1248,4/7/2019,3
4444,1248,4/14/2019,3
4444,1248,4/21/2019,4
4444,1248,4/28/2019,7
4444,1248,5/5/2019,2
4444,1248,5/12/2019,13
4444,1248,5/19/2019,2
4444,1248,5/26/2019,5
4444,1248,6/2/2019,3
4444,1248,6/9/2019,6
4444,1248,6/16/2019,3
4444,1248,6/23/2019,2
4444,1248,6/30/2019,7
4444,1248,7/7/2019,9
4444,1248,7/14/2019,3
4444,1248,7/21/2019,4
4444,1248,7/28/2019,1
4444,1248,8/4/2019,12
4444,1248,8/11/2019,7
4444,1248,8/18/2019,13
4444,1248,8/25/2019,15
4444,1248,9/1/2019,1
4444,1248,9/8/2019,4
4444,1248,9/15/2019,1
4444,1248,9/22/2019,22
4444,1248,9/29/2019,5
4444,1248,10/6/2019,8
4444,1248,10/13/2019,2
4444,1248,10/20/2019,4
4444,1248,10/27/2019,2
4444,1248,11/3/2019,4
4444,1248,11/10/2019,10
4444,1248,11/17/2019,2
4444,1248,11/24/2019,1
4444,1248,12/1/2019,1
4444,1248,12/8/2019,14
4444,1248,12/15/2019,11
4444,1248,12/22/2019,3
4444,1248,12/29/2019,10
4444,1249,1/6/2019,11
4444,1249,1/13/2019,4
4444,1249,1/20/2019,1
4444,1249,1/27/2019,9
4444,1249,2/3/2019,2
4444,1249,2/10/2019,3
4444,1249,2/17/2019,5
4444,1249,2/24/2019,16
4444,1249,3/3/2019,25
4444,1249,3/10/2019,13
4444,1249,3/17/2019,3
4444,1249,3/24/2019,9
4444,1249,3/31/2019,9
4444,1249,4/7/2019,4
4444,1249,4/14/2019,1
4444,1249,4/21/2019,1
4444,1249,4/28/2019,13
4444,1249,5/5/2019,8
4444,1249,5/12/2019,1
4444,1249,5/19/2019,3
4444,1249,5/26/2019,1
4444,1249,6/2/2019,3
4444,1249,6/9/2019,18
4444,1249,6/16/2019,1
4444,1249,6/23/2019,11
4444,1249,6/30/2019,6
4444,1249,7/7/2019,9
4444,1249,7/14/2019,6
4444,1249,7/21/2019,6
4444,1249,7/28/2019,1
4444,1249,8/4/2019,5
4444,1249,8/11/2019,9
4444,1249,8/18/2019,0
4444,1249,8/25/2019,7
4444,1249,9/1/2019,4
4444,1249,9/8/2019,8
4444,1249,9/15/2019,8
4444,1249,9/22/2019,10
4444,1249,9/29/2019,5
4444,1249,10/6/2019,18
4444,1249,10/13/2019,9
4444,1249,10/20/2019,2
4444,1249,10/27/2019,6
4444,1249,11/3/2019,0
4444,1249,11/10/2019,25
4444,1249,11/17/2019,20
4444,1249,11/24/2019,8
4444,1249,12/1/2019,7
